Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
028b5b8e-40d9-381f-957f-0ed3e4503b4a,PCP30031,167 DWIGHT ROAD,LONGMEADOW,MA,01106-1769,42.047565000000006,-72.57113000000001,413-525-2166,2583.2,20
15740d88-c092-302f-a2ba-6dcfd5f74890,PCP30062,1101 BEACON ST,BROOKLINE,MA,02446-5587,42.323853,-71.142003,617-738-1274,3616.4799999999987,28
4d51cbaa-1dcf-388f-9464-4b39b204fc3c,PCP30089,116 APPLETON ST,CAMBRIDGE,MA,02138-3904,42.376043,-71.11868,617-661-9633,8653.719999999994,67
51eeadc5-b8d3-3b02-8630-3561955b3fe4,PCP30115,1044 CENTRAL ST,STOUGHTON,MA,02072-4423,42.119006,-71.10365,617-615-9253,7620.439999999994,59
5ebb2110-3a7b-32c6-adf5-60f42b27af76,PCP30214,123 UNION ST,EASTHAMPTON,MA,01027-4100,42.265435,-72.670813,413-527-1300,6974.639999999995,54
02c59aef-a75f-33f2-a161-25b01d9a5bc4,CROSSROADS HEALTH GROUP  P.C.,35 TURKEY HILL RD,BELCHERTOWN,MA,01007-9032,42.27901,-72.400468,413-323-1115,1679.0800000000004,13
19635c41-a6a1-3b8e-8051-5d8f0c017011,PCP30551,55 CEDAR ST,WORCESTER,MA,01609-2132,42.269478,-71.807783,508-757-2233,4003.959999999998,31
afa2a4f1-dd68-34d9-a47b-44efaa9c469d,PCP30645,145 COURT ST,PLYMOUTH,MA,02360-6830,41.897892,-70.62403,508-746-2948,3874.7999999999984,30
ac06e0ac-ff61-30aa-9a9d-7856c2a6495c,PCP30726,162 COBBLE LANE,SHEFFIELD,MA,01257-0274,42.10365,-73.359887,413-229-3634,10203.639999999992,79
e613f5a1-7588-3efe-8701-fa9baf3241ff,PCP31073,338 TREMONT ST,REHOBOTH,MA,02769-2034,41.846878000000004,-71.24486999999999,508-223-3434,15111.719999999987,117
0b63e23b-b762-3d4e-bbc7-a98424644d08,PCP31171,77 WARREN ST,BRIGHTON,MA,02135-3601,42.33196,-71.020173,617-787-4662,4133.119999999998,32
91a53589-2df1-3e27-a3eb-28970c71ae03,PCP31320,261 UNION ST,NEW BEDFORD,MA,02740-5949,41.661303000000004,-70.937913,508-997-0096,3745.6399999999985,29
2f09e5c4-f013-3b8e-aa9d-6564542502a0,PCP31724,300 NEWBURYPORT TRUNPIKE,ROWLEY,MA,01969,42.721495000000004,-70.886637,978-948-3900,3874.7999999999984,30
fd605ea5-870c-33cb-b7e2-00b9dd93a576,PCP31847,48 CEDAR ST,WORCESTER,MA,01609-2134,42.269478,-71.807783,508-756-48251,6716.319999999995,52
0154718e-fb2d-3969-bbf8-045641fe7dc9,PCP32178,247 NORTHAMPTON ST,EASTHAMPTON,MA,01027-1052,42.265435,-72.670813,413-746-1016,3616.4799999999987,28
2f66f207-80a5-3899-bd89-fe7bad51def9,PCP32227,1 CHESTNUT ST,SALEM,MA,01970-3107,42.499248,-70.898204,978-594-5663,4262.279999999998,34
b37dbacb-fbfd-350a-861b-2dd23f3c83fc,PCP32238,1419 BEACON ST,BROOKLINE,MA,02446-4808,42.323853,-71.142003,617-739-2828,11624.39999999999,90
f61f14cb-8061-3fa0-ab90-221cb033eaa0,PCP32281,5 POND RD,HARVARD,MA,01451-1649,42.504256,-71.588513,978-456-3181,4520.599999999998,35
e7be2bea-4a1b-3bac-9874-3b149652461a,PCP32467,3 OAKDALE LN,LINCOLN,MA,01773-1710,42.425506,-71.310812,781-259-9911,11107.759999999991,86
8fd412d6-410b-3d18-8846-cce73ab81e1c,PCP32478,35 TURKEY HILL RD,BELCHERTOWN,MA,01007-9032,42.27901,-72.400468,413-668-5707,7878.759999999994,61
42e990c9-64cc-3a6b-b463-5b306fddabbe,PCP32522,12 DICKINSON ST,AMHERST,MA,01002-2310,42.363534,-72.50729100000001,413-256-6004,12657.67999999999,98
4d9e063a-001a-3050-b185-3f53e1763ae4,PCP32637,1476 G DRIFT RD,WESTPORT,MA,02790-1620,41.579794,-71.081822,508-636-6600,2454.04,20
d3a5680c-dd80-34c3-bb37-28989b918670,PCP32925,10 CONCORD AVE,CAMBRIDGE,MA,02138-2322,42.376043,-71.11868,617-921-0332,1679.0800000000004,14
5585b8a7-cdd9-3b8a-b78a-7aaa076a11aa,PCP33018,10 LANGLEY RD,NEWTON CENTER,MA,02459-1917,42.331876,-71.208402,617-243-0004,9041.199999999993,70
b1516ff8-952b-3f90-a485-e43e29cbf469,PCP33041,14 MAIN ST,SOUTHBORO,MA,01772-1614,42.272062,-71.522795,508-787-9713,12011.87999999999,93
95ada8d8-9f38-3030-9e12-61acb7632fa5,PCP33045,1074 MAIN ST,WEST BARNSTABLE,MA,02668-1142,41.662727,-70.357208,508-362-1180,7491.279999999994,58
ebcdaf96-50e8-340e-806f-04cfaca27857,PCP33080,715 OLD KINGS HWY,WELLFLEET,MA,02667-8013,41.916805,-70.0271,508-896-7790,11107.759999999991,86
e0739d64-3589-3bbe-b8ea-808280085318,PCP33184,290 MAIN ST,COTUIT,MA,02635-3122,41.662727,-70.357208,508-428-5772,9299.519999999993,72
789eb815-c0ab-31ca-8b84-0ce00727ad97,ADAMS PHYSICAL THERAPY  LLC,1 BERKSHIRE SQ,ADAMS,MA,01220-1300,42.62556,-73.119828,413-743-2600,7103.799999999995,56
d1af8327-fe86-3aab-b9af-8d3443f72995,PCP34031,62 MAIN ST,UPTON,MA,01568-1611,42.176526,-71.603588,508-529-2700,6199.679999999996,48
8bfeb69c-9939-3fd5-b27d-b877d27d017f,PCP34087,24 ROCKLAND ST,HANOVER,MA,02339-2226,42.122956,-70.85631,781-826-82281,11236.919999999991,87
8fbdc477-d05c-3d67-96f1-4fbf1b08102d,KAREN HOLMES PHYSICAL THERAPY  LLC,191 ELM ST,SALISBURY,MA,01952-1814,42.844794,-70.841499,978-499-1870,7491.279999999994,58
33145183-be4b-3f49-809e-05a81cce7ecd,PCP34313,52 CENTRAL ST,GARDNER,MA,01440-1662,42.584206,-71.988737,978-632-5722,12399.35999999999,96
337fcc9c-e7b4-36d8-9040-8506236f4bdf,PCP34452,321 WASHINGTON ST,GLOUCESTER,MA,01930-3523,42.62885,-70.685875,978-281-1411,1679.0800000000004,13
8264ced4-0aa3-3b06-9a36-ebb972287956,PCP34514,430 OLD BASS RIVER RD,SOUTH DENNIS,MA,02660-2724,41.704066,-70.15065,508-385-4061,12528.51999999999,98
dd43b798-6c99-3cdb-bd19-65f1cc2a370d,PCP34565,410 A SWAMP RD,RICHMOND,MA,01254-0428,42.383497,-73.359187,413-698-8123,19373.99999999998,150
ccdd9f7d-8010-38ae-9607-a951a6f2084e,PCP34714,8 BURNHAM ST,TURNERS FALLS,MA,01376-1816,42.597445,-72.555278,413-801-2949,9945.319999999992,77
47a48a73-79df-32e6-8596-dfd44f2279e9,PCP34730,481 BEDFORD ST,BRIDGEWATER,MA,02324-3152,41.972376000000004,-70.978773,508-697-8899,1162.44,9
479d8764-9f18-300e-8695-57c43e37cf4a,PCP34751,1170 MAIN ST,W BARNSTABLE,MA,02668-1142,41.662727,-70.357208,508-737-2701,11882.71999999999,92
3fc0df86-10e3-3e02-9014-c8123ec39886,PCP34951,2016 OCEAN ST,MARSHFIELD,MA,02050-3100,42.115139,-70.71033100000001,781-834-0390,774.9599999999999,6
404561f7-7d54-3521-84db-bd836275fa9f,PCP34967,452 PLEASANT ST,MALDEN,MA,02148-8117,42.42938,-71.058706,781-322-3224,1420.7600000000002,11
1ff3f88c-3e37-3a4d-9f9e-41c97cc2354a,PCP35028,2 S BRIDGE DR,AGAWAM,MA,01001-2015,42.064731,-72.653477,413-209-9576,2970.6799999999994,24
54c69f08-de68-349a-a16c-6a7a9b21b817,PCP35119,170 POND RD,WEST TISBURY,MA,02575,41.394406,-70.656447,508-696-9171,3616.4799999999987,28
e0104181-ceec-32cf-aba6-255874c50b45,PCP35302,223 WALNUT ST,FRAMINGHAM,MA,01702-7500,42.307905,-71.436196,508-872-9195,3099.8399999999992,24
e2c63b97-bebc-31b1-ac8b-72ace3547669,BILLERICA CHIROPRACTIC OFFICE P.C.,25 BRIDGE ST,BILLERICA,MA,01821-1023,42.559673,-71.260947,978-667-1932,5941.359999999996,46
f5364bba-190d-3067-8dd2-67bffb6c5f56,PCP35481,1070 IYANNOUGH RD,HYANNIS,MA,02601-1871,41.647227,-70.249978,508-771-9701,19503.15999999998,151
44390bbe-d8d0-36e5-8d8d-b68aaa208b56,PCP35527,223 WALNUT ST,FRAMINGHAM,MA,01702-7500,42.307905,-71.436196,508-879-8004,5166.399999999997,40
6e3af015-b415-3e29-a9b6-42206feaa2c8,MELROSE FAMILY CHIROPRACTIC AND SPORTS INJURY CENTRE  INC,653 MAIN ST,MELROSE,MA,02176-3101,42.455723,-71.05901899999999,781-665-1497,3228.999999999999,25
cae39e80-0c7f-35be-bfe9-1793d2905abc,PCP36514,3 WOODLAND RD,STONEHAM,MA,02180-1703,42.474208000000004,-71.097665,781-665-3773,6974.639999999995,54
91161180-2889-37db-9808-35f1c6f2a5f9,PCP36686,17 BREWSTER ST,PROVINCETOWN,MA,02657-1603,42.056913,-70.190488,860-450-9789,8782.879999999994,68
42b37ebb-560c-34e2-a166-ef4e03ca0522,PCP36993,106 W FOSTER ST,MELROSE,MA,02176-3813,42.455723,-71.05901899999999,781-665-4295,8007.919999999994,62
c7b763e8-052d-3730-b00d-dec9a948c4cf,PCP37117,9 FOSTER ST,WAKEFIELD,MA,01880-2936,42.50436,-71.064061,781-850-5535,4778.919999999997,37
502dd65a-e826-3bca-89bb-448b81ddbc15,PCP37168,39 PLYMOUTH ST,HOLBROOK,MA,02343-1510,42.140346,-70.997861,781-767-4207,11107.759999999991,86
f9365758-c655-3e45-a04e-992837fac6a4,PCP37418,152 EDMANDS RD,FRAMINGHAM,MA,01701-3028,42.307905,-71.436196,508-788-5406,3874.7999999999984,30
cd1de71e-98d1-3cba-8fd2-2b20331ff03f,PCP37542,589 DARTMOUTH ST,S DARTMOUTH,MA,02748-2516,41.661303,-70.937913,508-997-5636,4003.959999999998,31
b2ad68fb-897e-3738-82e4-08646bd54263,PCP37561,225 WOOD ST,HOPKINTON,MA,01748-1013,42.224096,-71.54048900000001,774-275-0635,3616.4799999999987,28
b99591b9-4e95-368c-a797-58d9adc97ac6,KHOURY CHIROPRACTC  INC.,640 WASHINGTON ST,DEDHAM,MA,02026-4427,42.246871999999996,-71.179462,781-329-3344,387.48,3
e3ed789e-462f-3e75-9852-0aaad71aee63,PCP38234,340 MAPLE ST,MARLBOROUGH,MA,01752-3200,42.349616999999995,-71.547214,508-481-1133,4003.959999999998,31
56f02f79-5416-39bb-bd38-b5b2b93d0902,PCP38475,90 CONCORD AVE,BELMONT,MA,02478-4046,42.395317,-71.180284,617-504-6985,3616.4799999999987,28
e1152059-6932-3ce8-a8e5-7d6fd5d86bd2,PCP38895,850 SPRINGFIELD ST,FEEDING HILLS,MA,01030-2152,42.064731,-72.653477,413-733-8277,4778.919999999997,37
ed3977f3-b6cd-3ff9-8a37-4e2c299b52d8,PCP38970,1681 WASHINGTON ST,BRAINTREE,MA,02184-7950,42.205416,-71.00216800000003,781-843-8187,7232.959999999995,56
f345af4f-408c-39b9-a1c2-8a4e279b95a7,PCP39308,294 PLEASANT ST,STOUGHTON,MA,02072-2571,42.119006,-71.10365,781-400-4182,4133.119999999998,32
8f8511a3-705e-341a-b7b8-b536f9fb376f,PCP39336,955 MAIN ST,WINCHESTER,MA,01890-4303,42.452752000000004,-71.144319,781-729-3008,5166.399999999997,40
172cefe1-0b02-3fb2-aa53-ca61cdaec115,BARLEY FAMILY HEALTHCARE AND REHABILITATION PC,270 HUTTLESTON AVE,FAIRHAVEN,MA,02719-1605,41.633619,-70.871306,508-997-9100,2454.04,19
866f38cd-af49-36c2-a073-ee031c7609cd,READING FAMILY MEDICINE PC,30 NEW CROSSING RD,READING,MA,01867-3270,42.535183,-71.105423,781-942-0380,5295.559999999997,41
ac69a419-e1e3-3db7-966e-608ad8e4dc4b,PCP39627,67 BELMONT ST,WORCESTER,MA,01605-2608,42.269478,-71.807783,508-852-7200,645.8,5
d94c9186-7bed-3d24-88a2-d5bc92d92737,PCP39872,12 ARROW ST,CAMBRIDGE,MA,02138-5105,42.376043,-71.11868,617-893-8752,4262.279999999998,33
bdfb91b5-a041-3e99-99ae-3042ff8c11ba,CAPE GYNECOLOGY  LLC,19 BAY STATE COURT,BREWSTER,MA,02631-2120,41.747513,-70.066223,508-255-2325,3874.7999999999984,30
405c1042-e54b-3ff3-a5f8-d6a0dcf03518,AUBURN PODIATRY LLP,492 WASHINGTON ST,AUBURN,MA,01501-5708,42.198708,-71.846006,508-832-6075,2712.3599999999997,21
f178140b-e29d-39c6-bca4-c961e77acde2,PCP40593,25 MAIN ST,WAYLAND,MA,01778-5036,42.360427,-71.361099,978-460-2617,3616.4799999999987,28
42eff9fe-a834-387e-a063-4c5a5ca30ee5,PCP41000,45 NEWBURY ST,BOSTON,MA,02116-3177,42.338551,-71.018253,617-266-8584,3874.7999999999984,30
8d7a43ca-0630-329a-8ac4-5c9ac8484a74,PCP41078,2100 DORCHESTER AVE,BOSTON,MA,02124-5615,42.338551,-71.018253,617-506-4900,3616.4799999999987,28
f5259ffd-9acb-3311-992a-a3cfea7195e3,PCP41867,23 ADAMS ST,BURLINGTON,MA,01803-4916,42.503227,-71.201713,781-273-0099,3874.7999999999984,30
5f3b6a8a-99a4-3564-bc7f-186b79d040db,TOTAL HEALTH CARE  INC.,2 REEDSDALE RD,MILTON,MA,02186-3324,42.241557,-71.082432,617-698-0715,10461.959999999992,81
65cea21f-d0ae-3d30-894c-20f051e07f80,WINCHESTER ORAL SURGERY PC,955 MAIN ST,WINCHESTER,MA,01890-4302,42.452752000000004,-71.144319,781-729-2800,3358.159999999999,26
188537ad-f726-37c2-bcb1-b91c39d40de3,PCP43350,167 DWIGHT RD,LONGMEADOW,MA,01106-1769,42.047565000000006,-72.57113000000001,413-567-5533,4133.119999999998,32
dce6ce7f-7e6e-3035-aaad-46379b6d0bf0,PCP44113,1236 MAIN ST,HOLYOKE,MA,01040-5370,42.211656,-72.642448,413-406-8380,6070.519999999996,47
00b14d27-ca1c-33b6-ab79-b636bf184d1a,PCP44286,31 HASTINGS ST,MENDON,MA,01756-1090,42.09387,-71.544519,617-584-2794,4391.439999999998,34
08a94aac-7e11-3a09-a3e4-c2869ee66eee,PCP44465,23 PINECREST BEACH DR,EAST FALMOUTH,MA,02536-4723,41.57072,-70.556682,508-527-6001,5037.239999999997,39
e8a1f232-f360-30d6-806a-8901d99c0787,PCP44556,1 R NEWBURY ST,PEABODY,MA,01960-3816,42.534279,-70.969782,973-535-1606,8007.919999999994,62
2a02cf03-5b22-30df-aae4-33f12583be21,PCP45458,51 LIBBY ST,BROCKTON,MA,02302-2949,42.082543,-71.024638,508-587-6060,11882.71999999999,92
4b74b5b9-b645-3f1b-a613-3d8c1fada332,PCP45581,5 BYRON RD,WESTON,MA,02493-2228,42.360502000000004,-71.303433,781-431-7399,4520.599999999998,35
89989fdd-e9a2-3174-bc1e-f362919b4711,PCP45983,34 COURT ST,PLYMOUTH,MA,02360-8721,41.897892,-70.62403,508-688-4982,3616.4799999999987,28
e268d966-c51d-355b-90a3-edf1748d0b67,ROSMARK PSYCHOLOGICAL SERVICES LLC,186 CABOT ST,BEVERLY,MA,01915-5846,42.556659,-70.84496,978-646-8830,6587.159999999995,51
223bac2e-df65-32f8-ab52-a8b064c00f15,PCP46659,519 AMERICAN LEGION HWY 8,WESTPORT,MA,02790-4100,41.579794,-71.081822,774-309-3555,5941.359999999996,46
78fdac6c-2d81-3ec5-a4ee-c17b22988a32,PCP47638,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,978-499-2103,5295.559999999997,41
5ff7960c-f292-3861-87a4-7eb8095bfed1,PCP47688,2100 LAKEVIEW AVE,DRACUT,MA,01826-3048,42.679722999999996,-71.30068,781-956-1709,4262.279999999998,33
57af70ba-946b-3109-89a8-82481c300705,COMPREHENSIVE PHYSICAL THERAPY  PC,1037 MAIN ST,LEICESTER,MA,01524-1313,42.238427,-71.91234,508-892-1335,9557.839999999993,74
0bac2d2f-e91f-343e-89c6-c0456b974959,PCP47896,313 LUNENBURG ST,FITCHBURG,MA,01420-4503,42.601977000000005,-71.81586999999999,978-342-9900,9945.319999999992,77
c908bdbe-5dcf-3e20-9205-ac67a60428ea,PCP47943,12 ARROW ST,CAMBRIDGE,MA,02138-5105,42.376043,-71.11868,617-876-0309,6716.319999999995,52
6dffe5a9-5380-3a07-98c8-5e9ba17bd7f6,CUMMINGS PHYSICAL THERAPY INC,425 REVERE ST,REVERE,MA,02151-4543,42.421005,-70.99036,781-284-7597,3874.7999999999984,30
8979fc79-bab8-34ba-b7a5-016443c958c5,OLIVIER GROUP PC,92 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1262,41.56651,-70.958229,508-993-3000,7491.279999999994,58
4917759b-1f9e-3733-af09-132e8a56641a,PCP48383,33 E MAIN ST,WARE,MA,01082-1478,42.275462,-72.280158,413-949-2772,3099.8399999999992,24
dfeef2b6-c1ee-305c-8d8c-bfda54e0fdc4,PCP48615,66 FISHER ST,NORWOOD,MA,02062-1921,42.187364,-71.195971,781-449-0087,3616.4799999999987,28
0bfbae86-ec46-33e3-8dc5-bf2f47cf563c,PCP48656,1318 BEACON ST,BROOKLINE,MA,02446-3793,42.323853,-71.142003,617-734-2258,2454.04,19
a1ef6330-7fb0-33e8-9622-01506abb1490,PCP49110,64 MACY ST,RAYNHAM,MA,02767-1328,41.930477,-71.046214,774-409-7395,5553.8799999999965,44
a0e3f669-d53f-3554-a7d5-144f422a342b,PERFORMANCE PHYSICAL THERAPY INC,99 4TH ST,CHELSEA,MA,02150-2336,42.396824,-71.031348,617-889-2500,3099.8399999999992,24
de5f6395-ed2b-384a-b764-9ff5e5e6e1a7,KYLE CORBIN  DC PA,664 TAUNTON AVE,SEEKONK,MA,02771-3117,41.839797999999995,-71.31804699999999,508-336-4114,8782.879999999994,69
00717240-296a-35b2-a336-8e3d9f085fce,NICOLE H. BOUDREAU MD P.C.,1180 BEACON ST,BROOKLINE,MA,02446-3806,42.323853,-71.142003,617-232-0440,6587.159999999995,51
81d48546-7545-3eb7-9543-0be8579e6ba1,PAGGI PHYSICAL THERAPY AND SPORTS REHABILITATION  INC,1842 BEACON ST,BROOKLINE,MA,02445-1922,42.323853,-71.142003,845-590-9450,5553.8799999999965,43
c701b651-52fc-3067-9f4d-ce7c5e72b95d,NORFOLK COUNTY MEDICAL ASSOCIATES INC,844 FRANKLIN ST,WRENTHAM,MA,02093-1223,42.052671000000004,-71.356858,508-384-5000,3616.4799999999987,28
b08737d6-d470-368d-8057-4bd13a70d881,PCP50141,450 N MAIN ST,SHARON,MA,02067-1172,42.108463,-71.185182,508-944-3138,5295.559999999997,42
09b12738-8d19-3f48-bb86-1f0f0d3b5117,PCP50168,909 FORTUNE BLVD,MILFORD,MA,01757,42.158691999999995,-71.521419,508-473-7400,4908.079999999997,38
5c94e977-6b9e-3627-8a71-fcc187bb9dbd,PCP50214,26 HIGH ST,MILTON,MA,02186-3417,42.241557,-71.082432,617-698-4496,8137.079999999994,63
415bf5aa-ea38-3685-a13c-e68fcc89b344,PCP50662,1 WASHINGTON ST,WELLESLEY HILLS,MA,02481-1706,42.30539,-71.28366899999997,781-237-65502,5683.039999999996,44
628b343f-2360-3994-ba84-1291d2a2421b,COMMONWEALTH OB-GYN  PC,1 BROOKLINE PL,BROOKLINE,MA,02445-7296,42.323853,-71.142003,617-732-1510,3616.4799999999987,28
2d65194f-890e-358e-96bd-ae26070f196a,DEDHAM CONSULTATION CENTER LLC,339 WASHINGTON ST,DEDHAM,MA,02026-1870,42.246871999999996,-71.179462,781-407-7770,2583.2,20
35a49dfd-7ce3-3ef2-bbb3-eab67a5f26c3,NEW ENGLAND ORAL SURGERY ASSOCIATES LLC,2 ANDOVER RD,BILLERICA,MA,01821-1916,42.559673,-71.260947,978-667-8600,4133.119999999998,32
8c81ca40-e395-3f80-8d6c-ab0bb7fea821,PCP52699,330 WALNUT ST EXT,AGAWAM,MA,01001-1524,42.064731,-72.653477,413-732-1908,8007.919999999994,62
d32bd7bd-4211-34d8-a08b-b1b2b810d41b,PCP53096,275 VARNUM AVE,LOWELL,MA,01854-2109,42.63898,-71.321141,978-934-9220,4520.599999999998,35
1e8ab91e-eace-38c4-a7fc-c2887cab6523,MASSACHUSETTS ENT ASSOCIATES INC,3 MEETINGHOUSE RD,CHELMSFORD,MA,01824-2739,42.597055,-71.3697,978-256-5557,1808.2400000000005,14
39245aea-583f-34a8-a898-d79be91e5f48,PCP53549,115 MILL ST,BELMONT,MA,02478-1064,42.395317,-71.180284,617-855-2578,6070.519999999996,47
1c064e6a-e1a5-3124-b294-68ae3a9d6487,ALL-ACCESS PHYSICAL THERAPY  INC.,904 C BOSTON TPKE,SHREWSBURY,MA,01545-3303,42.284766999999995,-71.714228,508-845-3500,10849.439999999991,84
1beddae8-fe29-300f-ae67-95c5c6a56ba9,PCP53806,100 COPELAND DR,MANSFIELD,MA,02048-1296,42.017302,-71.21641,508-954-2355,4649.7599999999975,36
3bdd7318-5a9c-3ecf-ba3e-7163a602bdf4,PCP53831,638 ADAMSVILLE RD,WESTPORT,MA,02790-5031,41.579794,-71.081822,508-636-4769,7491.279999999994,58
2c290400-0b7e-32f3-9759-0ff44c5559b8,PCP56166,180 BRACKETT RD,EASTHAM,MA,02642-2703,41.841572,-69.988926,617-686-2295,3616.4799999999987,28
0c15415c-9da3-371c-b7b6-df95c18e2d0c,PCP56256,70 WASHINGTON ST,SALEM,MA,01970-3520,42.499248,-70.898204,781-864-8048,1033.28,8
9964c856-0911-3627-91cc-eef5783a42e9,PCP57214,190 N MAIN ST,NATICK,MA,01760-2051,42.284822,-71.348811,508-651-2646,2195.7200000000003,17
f93e59e2-c0e4-3118-a1c2-3234c6dde120,CHARIS CENTER SOUTH  INC.,604 FOUNDRY ST,EASTON,MA,02334,42.040515,-71.109329,508-947-1901,7749.599999999994,60
001d000f-be37-3cf2-9339-6b613dd0117d,EYE ASSOCIATES PC,500 SALEM ST,WILMINGTON,MA,01887-1200,42.564646999999994,-71.164516,978-658-2880,8137.079999999994,63
fe45b7c5-7658-3236-9f4e-59234293b022,PCP57359,59 ROWENA RD,NEWTON CENTRE,MA,02459-2462,42.331876,-71.208402,617-448-2281,2195.7200000000003,17
6ecf1212-bfc6-3bfc-9868-0b7eca2d6e2f,ORTHO SPORT PHYSICAL THERAPY INC,102 W CTR ST,WEST BRIDGEWATER,MA,02379-1755,42.021617,-71.026717,508-588-2800,4133.119999999998,32
6d292afa-3f27-3fa6-945e-cdce925a8062,PCP57666,550 BELMONT ST,WATERTOWN,MA,02472-4951,42.369451,-71.177925,617-924-0268,5166.399999999997,40
eadeb4fd-c28c-3933-b6d1-fc0ae5d4af2e,PCP57734,166 COLLEGE HWY,SOUTHAMPTON,MA,01073-0431,42.226949,-72.74158800000001,413-527-9903,8912.039999999994,69
b9b970af-5b58-37c7-9bf3-8031e609bdcb,STEVEN I. KORNBLEUTH,111 LINCOLN ST,NEEDHAM,MA,02492-2900,42.281593,-71.242414,781-444-6200,3358.159999999999,26
e63311d4-a173-3921-a0b4-8d14e8045fc1,PIONEER VALLEY CARDIOLOGY ASSOCIATES  INC,2 MEDICAL CTR DR,SPRINGFIELD,MA,01107-1269,42.115454,-72.539978,413-781-5735,6328.839999999996,49
993d7018-68b2-3b21-84de-6813a8b2afd9,CHIMA OHAEGBULAM MD PC,125 PAKER HILL AVE,BOSTON,MA,02120-2847,42.338551,-71.018253,617-754-6420,8137.079999999994,63
e3ee28a3-6512-364f-bebf-c309d3a6be37,EYE HEALTH ASSOCIATES LLC,70 HUTTLESTON AVE,FAIRHAVEN,MA,02719-3140,41.633619,-70.871306,508-994-2020,7620.439999999994,59
88b48efa-fd39-3f7a-a554-3d2c84465f71,ORTHOPAEDIC ASSOCIATES INC,1153 CENTRE ST,JAMAICA PLAIN,MA,02130-3446,42.33196,-71.020173,617-522-9461,3745.6399999999985,29
ef21bb44-e85f-3e17-8f49-6118113e820d,PCP59364,SPERRY CHIROPRACTIC OFFICE,EASTHAM,MA,02642-0458,41.841572,-69.988926,508-240-0700,3745.6399999999985,29
14a359e3-f04a-39b0-8613-5a1cb3f89e9e,PCP59371,109 COLON ST,BEVERLY,MA,01915-3661,42.556659,-70.84496,860-830-6357,4778.919999999997,37
94d03dd2-29ee-347c-99e2-9a62181d5b10,PCP59870,955 MAIN ST,WINCHESTER,MA,01890-4300,42.452752000000004,-71.144319,508-358-7241,4908.079999999997,38
6e4e0ab8-f77b-3ea2-9f88-c3804f9e3c20,CAPE ANN EYE SPECIALISTS  P.C.,35 MIDDLE ST,GLOUCESTER,MA,01930-5774,42.62885,-70.685875,978-281-0600,7620.439999999994,59
b2872674-997c-30cd-862d-eeeb72a4a7bc,PCP60018,45 STERLING ST,WEST BOYLSTON,MA,01583-1200,42.369417,-71.785036,978-906-1753,3616.4799999999987,28
fa340249-2990-3217-9d24-d69a3c55b349,PCP60243,1000 MOHAWK TRL,SHELBURNE FALLS,MA,01370-9705,42.609509,-72.74698000000001,413-625-6021,774.9599999999999,6
08ac2a19-6348-39e4-b621-f29abe2fa5c4,LOWER CAPE CHIROPRACTIC SERVICES INC,169 RT,ORLEANS,MA,02653-3206,41.76935,-69.969034,508-255-5866,3616.4799999999987,28
4786ed54-9ddb-3063-b578-370787aef828,PCP61278,52 NOON HILL AVE,NORFOLK,MA,02056-1161,42.116244,-71.329274,508-560-4007,2841.5199999999995,22
841c16ad-a4dd-3d41-8227-d8202c5699fa,WESTPORT CHIROPRACTIC  INC,637 STATE RD,WESTPORT,MA,02790-2819,41.579794,-71.081822,508-679-5500,1033.28,8
f23d810e-636a-383d-b738-548893a84c9a,PCP61989,1696 MASSACHUSETTS AVE,CAMBRIDGE,MA,02138-1803,42.376043,-71.11868,617-501-4488,4908.079999999997,38
783421ae-905a-3082-ae86-cb958fffaa7c,GEMINI PHYSICAL THERAPY LLC,679 S MAIN ST,HAVERHILL,MA,01835-8721,42.782945,-71.087436,978-372-3211,6587.159999999995,51
66e57e95-78f4-38b9-bd2e-20fadbc2e34a,CHIROPRACTIC CARE CENTERS INC,503 ELECTRIC AVE,FITCHBURG,MA,01420-5371,42.601977000000005,-71.81586999999999,978-353-7716,9041.199999999993,70
a40c8ae2-043f-3ac3-8da0-dc75b6e7900b,PCP62693,1180 BEACON ST,BROOKLINE,MA,02446-3806,42.323853,-71.142003,617-734-0003,7103.799999999995,55
87c6a47c-dcb5-36f4-a7df-c295d46b135c,PCP62815,10 MAPLE ST,MIDDLETON,MA,01949-9998,42.610513,-71.007118,978-777-3674,4003.959999999998,31
8af39394-b83c-399d-b1dc-56931ecf1ed8,PCP63416,11 E EMERSON ST,MELROSE,MA,02176-2721,42.455723,-71.05901899999999,888-547-8785,1033.28,8
21ed1061-d809-3fa9-a1bd-bd0b1a108a41,BAY STATE EXCELLENT VISION,600 MAIN ST,MALDEN,MA,02148-3919,42.42938,-71.058706,781-321-6463,3616.4799999999987,29
c26db369-5860-357a-ab71-7023415a401b,SOUTH SHORE SKIN CENTER  LLC,223 CHIEF JUSTICE CUSHING HWY,COHASSET,MA,02025-1391,42.262428,-70.79888299999999,781-383-3340,7491.279999999994,58
0ad49cb1-6abc-34e1-a94c-ea3050595660,PCP64655,48 SUMMER ST,WATERTOWN,MA,02472-3815,42.369451,-71.177925,617-926-5222,11236.919999999991,87
